End Date,Domain,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Domain-Other,Position,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Position-Other,Exposure,Column31,Column32,Column33,Column34,Column35,Exposure-Other,US-Workshop,Gender,Gender-Other,Race-Ethnicity,Column43,Column44,Column45,Column46,Column47,Column48,Race-Ethnicity-Other
12/12/17 10:28,,,,,,,,,Library Sciences,,,,,,,,,,,,,,,Academic Staff,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/12/17 10:17,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Male,,,,,,,White,,
12/12/17 9:49,Agricultural or Environmental Sciences,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Netherlands,,,,,,,,,,
12/14/17 11:10,,,,,,,,,,,,,,plant genetic sciences,,,,,,,,,,PhD student,Received an email about the workshop,,,,,,,Netherlands,,,,,,,,,,
12/12/17 8:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/17 8:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/17 8:54,,,,,,,,,,,,,,Marketing,,,,,Industry Employee,,,,,,,,,,,My friend/colleague told me about it,,United Kingdom,,,,,,,,,,
12/12/17 8:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/17 8:20,,,,,Computer Science,,,,,,,,,,,,,,Industry Employee,,,,,,Received an email about the workshop,,,,,,,United Kingdom,,,,,,,,,,
12/12/17 8:26,,,,,,,,,,,,Physical Sciences,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Ethiopia,,,,,,,,,,
12/12/17 6:18,,Bioinformatics/Genomics,,,Computer Science,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Netherlands,,,,,,,,,,
12/12/17 6:38,Agricultural or Environmental Sciences,,,,,,,,,,,,,Enaergy and climate science,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
12/12/17 3:26,,Bioinformatics/Genomics,,,Computer Science,,,,,Life Sciences,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/11/17 22:32,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,R Study group advertisement by Brian Yandell,United States of America,Male,,,,,,,White,,
12/11/17 21:26,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
12/11/17 19:02,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,United States of America,Female,,,,,Hispanic or Latino(a),,White,,
12/11/17 18:32,,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/11/17 18:29,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/11/17 18:11,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
12/11/17 18:12,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,,,,,,,non-profit environmental organization,,Read about it in a newsletter or university web site,,,,,,United States of America,Female,,,,,,,White,,
12/11/17 18:10,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
12/11/17 17:29,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/11/17 17:16,,,,,,,,,,,Mathematics or Statistics,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/11/17 11:49,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Netherlands,,,,,,,,,,
12/11/17 10:22,,,,,,,,,,,,,,Ecology,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/11/17 9:57,Agricultural or Environmental Sciences,,Biomedical/Health Sciences,,,,,Humanities,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,,,Multi/biracial
12/11/17 9:31,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
12/11/17 8:14,,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,My friend/colleague told me about it,,Canada,,,,,,,,,,
12/11/17 7:33,,Bioinformatics/Genomics,,,,,,,,,,,,,,,,,,,Research Staff,,,,,,,,,My friend/colleague told me about it,,Netherlands,,,,,,,,,,
12/10/17 19:16,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/10/17 15:45,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),Black or African American,,,,,
12/9/17 23:04,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/9/17 20:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/17 20:06,,,Biomedical/Health Sciences,,,,,,,,,,,Biochemistry/Cell Biology,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,Canada,,,,,,,,,,
12/9/17 18:19,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/9/17 7:34,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
12/8/17 17:25,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
12/8/17 17:03,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/8/17 14:06,,,,,,,,,,,,,,Information Technology,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/8/17 13:56,Agricultural or Environmental Sciences,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,Hispanic or Latino(a),,,,
12/8/17 13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,Female,,,,,,,White,,
12/8/17 13:19,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/8/17 12:53,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/8/17 12:26,,,,Business/Economics,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/8/17 12:19,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,United States of America,Female,,,,,,,White,,
12/8/17 12:10,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,,,Middel Eastern  
12/8/17 10:55,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/8/17 10:35,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/8/17 10:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,
12/8/17 9:45,,,,,Computer Science,,Engineering,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,,,
12/8/17 9:46,,,,,,,,,,,,,,Information Technology,,Graduate Student,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,
12/8/17 9:47,,,,,,,,,,,,,,Information Technology,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,,,
12/8/17 9:17,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,,I prefer not to say.,
12/8/17 9:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/17 9:02,,,,Business/Economics,Computer Science,,,,,,Mathematics or Statistics,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,Hispanic or Latino(a),,,,
12/8/17 8:58,,,,Business/Economics,,,Engineering,,,,,,,,,Graduate Student,,,Industry Employee,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/8/17 8:48,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/8/17 8:42,,,,,,,,,,,,,,Social Work,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,From Rutgers University library,United States of America,Female,,,Asiantnam.),,,,,,
12/8/17 7:58,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/8/17 0:18,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,,Black or African American,,,,,
12/7/17 21:41,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/7/17 20:36,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/7/17 20:13,,,,,,,,Humanities,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/7/17 20:11,,,,,Computer Science,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/7/17 20:06,,,,,Computer Science,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/7/17 19:31,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,Black or African American,,,,,
12/7/17 19:30,,,,Business/Economics,Computer Science,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/7/17 19:08,,,,,,Earth Sciences,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/7/17 19:07,,,,,,,Engineering,,,,Mathematics or Statistics,,,Finance,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/7/17 19:05,,,,,,,,Humanities,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/7/17 18:54,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,Black or African American,,,,,
12/7/17 18:48,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,"Korea, South",,,,,,,,,,
12/7/17 18:38,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/7/17 18:23,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,India,,,,,,,,,,
12/7/17 18:18,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,,I prefer not to say.,
12/7/17 18:17,,,,,,,,,,,,,,Administration,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,Hispanic or Latino(a),,,,
12/7/17 18:13,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/7/17 18:08,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/7/17 18:09,,,,,Computer Science,,,Humanities,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/7/17 17:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/17 17:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/17 17:54,,,,,,,,Humanities,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,,I prefer not to say.,
12/7/17 13:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/17 18:54,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,United Kingdom,,,,,,,,,,
12/6/17 18:20,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/14/17 10:19,,,,,,,,Humanities,,,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,United Kingdom,,,,,,,,,,
12/6/17 8:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/17 5:22,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
12/6/17 3:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/17 19:49,,,,,,,,,,,Mathematics or Statistics,Physical Sciences,,,,,,,,Government Employee,Research Staff,,,,,,,,,,An option with conference registration,Australia,,,,,,,,,,
12/5/17 18:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/17 18:18,,,,,,Earth Sciences,,,,,,Physical Sciences,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Australia,,,,,,,,,,
12/5/17 17:57,,,,,Computer Science,Earth Sciences,,,,,Mathematics or Statistics,Physical Sciences,,,,,,,,Government Employee,Research Staff,,,,,,,,,,Part of conference registration,Australia,,,,,,,,,,
12/5/17 15:27,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
12/5/17 9:18,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/5/17 8:27,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/5/17 5:17,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
1/10/18 6:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/17 4:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/17 3:51,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/5/17 3:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/17 2:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/17 0:33,,,,,,,,,,Life Sciences,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/4/17 20:17,,,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/4/17 19:06,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/4/17 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/17 18:36,,Bioinformatics/Genomics,,,Computer Science,,,,,,Mathematics or Statistics,Physical Sciences,,,,,Postdoctoral Researcher,,,,,,,,,,,,,,iJOBS,United States of America,Female,,,,,,,White,,
12/4/17 17:41,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/4/17 17:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,
12/4/17 16:41,Agricultural or Environmental Sciences,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/4/17 15:52,,,Biomedical/Health Sciences,,,,Engineering,,,,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,,,it was offered through the iJOBS program,United States of America,Female,,,,Black or African American,Hispanic or Latino(a),,,,
12/4/17 15:18,Agricultural or Environmental Sciences,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/4/17 15:04,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/4/17 10:27,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,Hispanic or Latino(a),,,,
12/4/17 10:26,,,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/4/17 9:51,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/4/17 9:21,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Male,,,Asiantnam.),,,,,,
12/4/17 7:52,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,Read about it in a newsletter or university web site,,,,,Notice from board,Ethiopia,,,,,,,,,,
12/4/17 3:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/17 7:44,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,Read about it in a newsletter or university web site,,,,,,Ethiopia,,,,,,,,,,
12/3/17 22:58,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,United States of America,Male,,,,,Hispanic or Latino(a),,,,
12/3/17 21:56,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/3/17 19:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/17 13:42,,,Biomedical/Health Sciences,,,,,,Library Sciences,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/3/17 12:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/17 12:49,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
12/2/17 14:03,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Canada,,,,,,,,,,
12/2/17 12:19,,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Male,,,Asiantnam.),,,,,,
12/2/17 11:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/17 18:30,,Bioinformatics/Genomics,,,,,,,,,Mathematics or Statistics,,,,Undergraduate Student,,,,,,,,,,,,,,My advisor/supervisor told me about it,,,United States of America,Female,,,,,,,White,,
12/1/17 17:26,,,,,,,,,,,,,,statistics,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/1/17 16:49,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
12/1/17 16:47,,,Biomedical/Health Sciences,,,,,,,,,,,Pharmaceutical Science,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/1/17 13:51,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,Research Staff,,,,,,,,,My friend/colleague told me about it,,Canada,,,,,,,,,,
12/1/17 11:54,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
12/1/17 11:36,,,Biomedical/Health Sciences,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,,My friend/colleague told me about it,,Canada,,,,,,,,,,
12/1/17 10:03,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,Read about it in a newsletter or university web site,,,,My friend/colleague told me about it,,Ethiopia,,,,,,,,,,
12/1/17 9:01,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/1/17 8:23,,Bioinformatics/Genomics,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,,I prefer not to say.,
12/1/17 4:42,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,,"Posted on announcement board at Graduate building of AAU, Science Faculty",Ethiopia,,,,,,,,,,
11/30/17 22:08,,,Biomedical/Health Sciences,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
12/6/17 15:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albania,,,,,,,,,,
11/30/17 15:38,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,Undergraduate Student,,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,Canada,,,,,,,,,,
11/30/17 23:50,,Bioinformatics/Genomics,Biomedical/Health Sciences,Business/Economics,,,,,,Life Sciences,,,,,Undergraduate Student,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
11/30/17 15:30,,,,,,,,,,,,,Social Sciences,,,,,,,,Research Staff,,,,,,,,,My friend/colleague told me about it,,Canada,,,,,,,,,,
11/30/17 14:08,,,,,,,,,,,Mathematics or Statistics,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
11/30/17 13:41,,,,,,,,,,,,,,microbiology,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
12/3/17 13:24,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
11/30/17 13:48,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,,iJobs email,United States of America,Female,,,,Black or African American,,,,,
11/30/17 13:21,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
11/29/17 10:10,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
11/29/17 3:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,,,,,,,,,,
11/27/17 6:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/17 16:44,,,,,,Earth Sciences,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,Australia,,,,,,,,,,
1/4/18 5:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/17 20:32,,,,,,,,Humanities,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
11/8/17 6:51,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,,,,,,,,PhD candidate,Received an email about the workshop,,,,,,,Switzerland,,,,,,,,,,
11/6/17 11:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/17 4:33,,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,Switzerland,,,,,,,,,,
11/6/17 0:50,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,Government Employee,Research Staff,,,,Received an email about the workshop,,,,,,,South Africa,,,,,,,,,,
